filename,line_number,orig_segments,trans_segments,orig_text,trans_text
adv_dear_fktn_008.txt,183,2,1,なんで会長、あたしのPVなんか\nチェックしてんの……？,为什么会长会看我的PV啊……？
adv_dear_fktn_009.txt,82,2,1,あたしぃ、ジェットコースターに\n乗ってみたいです！,我想试试坐过山车！
adv_dear_fktn_009.txt,247,2,1,くすぐったい気持ちだったのは、\n覚えてます。,不过记得当时心里痒痒的感觉。
adv_dear_fktn_010-01.txt,40,2,1,もう何ヶ月も一緒に過ごしてきたような\n気がしてました。,和制作人一起相处好几个月了呢。
adv_dear_fktn_010.txt,86,2,1,学園に入るのにも、\nたくさんおカネがかかることとか……,入学需要大量费用这件事……
adv_dear_fktn_010.txt,92,2,1,アイドルになれなかったときの\nこととか……,要是当不成偶像该怎么办这种事……
adv_dear_fktn_013.txt,110,2,1,ことねを手に入れるのを\n諦めさせたのだもの。,不得不放弃得到琴音这件事呢。
adv_dear_fktn_013.txt,312,2,1,あたしのことを好きすぎて\n目が曇ってんナ～って。,因为太喜欢我都看不清现实了啦～
adv_dear_fktn_014.txt,122,2,1,お気に入りのアイドルグッズを\n飾る祭壇よ。,用来展示心爱偶像周边的祭坛哦。
adv_dear_fktn_014.txt,131,2,1,あたしのグッズばっか\nなんですけどォ！？,为什么全都是我的周边啊！？
adv_dear_fktn_014.txt,153,2,1,（プロデューサー！　やっぱり誤解じゃ\nなかったんじゃねーの！？）,（制作人！果然之前不是误会吧！？）
adv_dear_fktn_014.txt,161,2,1,（あたしこの家から\n無事に帰れんのかな……）,（我还能活着离开这个家吗……）
adv_dear_fktn_014.txt,215,2,1,今日のミーティングは、\nこのグッズについての相談と――,今天的会议要讨论这个周边的事情——
adv_dear_fktn_014.txt,231,2,1,『N.I.A』で競い合うライバルたちに\nついて説明するわ。,我来讲解在『N.I.A』中竞争的对手们。
adv_dear_fktn_014.txt,239,2,1,映像に注目して頂戴。ことねが\n『N.I.A』の制覇を目指すにあたって、,请仔细看画面。琴音想要称霸『N.I.A』，
adv_dear_fktn_014.txt,243,2,1,もっとも大きな障害となるのが、\n極月学園のアイドルたちよ。,最大的障碍就是极月学园的偶像们。
adv_dear_fktn_014.txt,296,2,1,初星学園をライバル視している……\nって噂は聞いてます。,听说他们把初星学园视为劲敌……
adv_dear_fktn_014.txt,321,2,1,要所となるオーディションには、\n精鋭を複数人送りこんでくるのよ。,会在关键赛事派出多名精锐选手参加。
adv_dear_fktn_014.txt,327,2,1,うわ露骨……絶対勝てないじゃん……\nそんなの……,这也太直白了吧……根本赢不了啊……
adv_dear_fktn_014.txt,379,2,1,これはプロデューサーの\n意志でもあるの。,这也是制作人的意思哦。
adv_dear_fktn_015.txt,140,2,1,オーディションに向けて、\nファンを増やしていこうという話です。,在讨论如何为选拔赛增加粉丝。
adv_dear_fktn_015.txt,146,2,1,超アウェーだし、プロデューサーが\nなかなか帰ってこないからぁ。,完全是客场作战，制作人又迟迟不回来。
adv_dear_fktn_015.txt,151,2,1,ついさっきまで、\nすっごく不安だったんですからね！,直到刚才我还超级不安的！
adv_dear_fktn_019.txt,136,2,1,愛しい<em>ライバル</em>の晴れ舞台を\n見届けたら…………,既然已经见证了可爱对手的华丽演出......
adv_dear_fktn_020.txt,125,2,1,藤田家の超色々祝賀パーティに\n出席してください！！,请来参加藤田家的超级庆祝派对！！
adv_dear_fktn_020.txt,132,2,1,そんで家族への紹介やり直し\nさせてください！！,然后让我重新向家人介绍您！！
adv_dear_hrnm_001.txt,103,2,1,こんな素敵なプロデューサーさんに\nなってるなんて。,居然成为了这么出色的制作人。
adv_dear_hrnm_004.txt,161,2,1,少なくとも、素質を見抜く目はある、\nプロデューサーなんだろうけど。,他确实有识别才能的眼光吧。
adv_dear_hrnm_004.txt,225,2,1,プロデューサーのことを、\n弟みたいに扱って欲しいって。,要把制作人当成弟弟来对待。
adv_dear_hrnm_006.txt,193,2,1,……うん。お料理は好きだし、\nお金もかからないからね。,……嗯。
adv_dear_hrnm_008.txt,114,2,1,……たいした熱じゃ、ありません。\nこのくらい……,...不算...高烧...
adv_dear_hrnm_008.txt,180,2,1,そんな……ことは……\nありま、せん……,没...这回事...
adv_dear_hrnm_009.txt,377,2,1,今日のプロデュース状況を\nメモしておこう。,记录一下今天的培育情况吧。
adv_dear_hrnm_010.txt,310,2,1,もう、辞めちゃおうかなって、\n諦めかけていたのに……,甚至想放弃，考虑要不要退出的时候……
adv_dear_hrnm_011.txt,51,2,1,最後のチャンスに\nなるかもしれません。,的最后机会了。
adv_dear_hrnm_011.txt,68,2,1,姫崎さんはめざましい成長を\n遂げていますが、,虽然姬崎同学进步显著，
adv_dear_hrnm_011.txt,144,2,1,姫崎さんのアイドルとしての魅力を、\nこれまで以上に高める必要があります。,姬崎同学作为偶像的魅力值。
adv_dear_hrnm_011.txt,167,2,1,はい。なので、\n今後、数週間は――,好的。所以接下来几周——
adv_dear_hrnm_012.txt,393,2,1,ライバル校のアイドルを潰そうと\n画策しているって噂があるわ。,企图打压其他学校的偶像呢。
adv_dear_hrnm_012.txt,479,2,1,より多くのファンの方に\n知ってもらいましょう。,姬崎同学日常生活中的魅力。
adv_dear_hrnm_012.txt,543,2,1,プロデューサー科の先生たちにも\nアドバイスを頂きつつ、,也请教了制作人科的老师们，
adv_dear_hrnm_013.txt,95,2,1,早いうちに確認したほうが\nいいと判断しました。,认为还是早点确认比较好。
adv_dear_hrnm_013.txt,161,2,1,動画をアップロードした\n犯人がわかりました。,已经查明视频上传者了。
adv_dear_hrnm_013.txt,188,2,1,姫崎さんの人気を落とそうと\n目論んだようですね。,所以企图打压姬崎小姐的人气。
adv_dear_hrnm_013.txt,269,2,1,ファンの方々の応援が\n踏みにじられるなんて、,辜负粉丝们的应援，
adv_dear_hrnm_014.txt,30,2,1,うん。彼女のライブ映像を\nみせてもらったけど、,嗯。我看过她的演出视频了，
adv_dear_hrnm_014.txt,35,2,1,やっぱり、アイドルとしては、\nすごい子だと思う。,她确实是个非常厉害的偶像。
adv_dear_hrnm_014.txt,74,2,1,あなたのステージの映像、\nみせてもらったよ。,我看过你的表演视频了。
adv_dear_hrnm_015.txt,19,2,1,客観的に見て、彼女の実力は、\nたしかに圧倒的です。,客观来看，她的实力确实具有压倒性优势。
adv_dear_hrnm_015.txt,20,2,1,ですが、姫崎さんが本来の力を\nステージで出し切れば――,但只要姬崎同学在舞台上发挥出真正的实力——
adv_dear_hrnm_015.txt,30,2,1,この日のために、やれるだけの\n努力はしてきたと思う。,为了这一天，我已经付出了所有努力。
adv_dear_hrnm_015.txt,37,2,1,ファンのみんなの応援に、\nしっかり応えてみせるよ。,我一定会好好回应粉丝们的应援。
adv_dear_hrnm_015.txt,53,2,1,あ、れ……ほんとだ。\n気付かなかった……,啊、真的......我都没发觉......
adv_dear_hrnm_015.txt,57,2,1,……おかしい、な……\nどうしよう……,......奇怪......怎么办......
adv_dear_hrnm_015.txt,59,2,1,落ち着いて。\n呼吸を深く。ゆっくりと。,冷静下来。深呼吸，慢慢来。
adv_dear_hrnm_015.txt,81,2,1,えっと、最近はしてなかったけど、\nあれ、してもいいかな？,那个...虽然最近都没做......现在可以吗？
adv_dear_hrnm_015.txt,99,2,1,……なでなで。\n……なでなで。,......摸摸头......摸摸头......
adv_dear_hrnm_015.txt,112,2,1,もう、大丈夫。\n普段の調子に、戻れたと思う。,已经没事了。感觉恢复平常的状态了。
adv_dear_hrnm_015.txt,117,2,1,そのようですね。\n安心しました。,确实呢。这下我就放心了。
adv_dear_hrnm_015.txt,120,2,1,へぇ、ちゃんと『QUARTET』まで\n上がってきたんですね。,哎呀，还真让你们闯进《QUARTET》了呢。
adv_dear_hrnm_015.txt,139,2,1,アイドルとして、二度とステージに\n立てないように――,为了让你们再也不能以偶像身份登台——
adv_dear_hrnm_015.txt,141,2,1,徹底的に潰して、\n公開処刑して差し上げましょう。,我会彻底击溃你们，进行公开处刑哦。
adv_dear_hrnm_015.txt,144,2,1,『N.I.A』のステージは、あなたの\n鬱憤を晴らす場ではありません。,《N.I.A》的舞台不是你发泄私愤的地方。
adv_dear_hrnm_015.txt,149,2,1,そんなパフォーマンスは、\n誰の心も打つことはできない。,这种表演无法打动任何人的心。
adv_dear_hrnm_015.txt,152,2,1,……いちいち癇に障りますね。\nフフ、まあいいでしょう。,......真是多管闲事呢。呵呵，无所谓。
adv_dear_hrnm_015.txt,156,2,1,あなたのプロデューサーとしての\n将来は、ここでお終いなのですから。,反正你作为制作人的生涯，今天就要结束了。
adv_dear_hrnm_015.txt,171,2,1,『みんなのお姉さんアイドルに\n　スキャンダル発覚！』,《国民姐姐偶像爆出丑闻！》
adv_dear_hrnm_015.txt,178,2,1,あなたが無様に負けた姿と同時に、\nこの映像を配信してあげましょう。,我会在直播你们惨败画面的同时，放出这段影像哦。
adv_dear_hrnm_015.txt,190,2,1,盗撮したレッスン風景のコラージュと、\n雑な編集映像ですね。,不过是偷拍训练画面拼接的拙劣剪辑罢了。
adv_dear_hrnm_015.txt,194,2,1,こんなフェイクを、姫崎さんの\nファンが信じるとは思えません。,这种伪造品，我不认为姬崎同学的粉丝会相信。
adv_dear_hrnm_015.txt,195,2,1,そうだとしても、ファン以外の方は、\n信じちゃうかもしれませんねぇ。,就算粉丝不信，其他观众可能会当真呢。
adv_dear_hrnm_015.txt,213,2,1,私ね、いま――すっごく、\n怒ってる……かも。,我现在......可能......非常生气。
adv_dear_hrnm_015.txt,223,2,1,私のことは、まだいいよ。\nでも、ね――,针对我还无所谓。但是——
adv_dear_hrnm_015.txt,230,2,1,{user}くんまで\n巻き込むのは、うん……,把{user}君也牵扯进来......
adv_dear_hrnm_015.txt,247,2,1,――四音さん。\nあなたには、絶対負けない。,——四音同学。我绝对不会输给你。
adv_dear_hrnm_017.txt,67,2,1,私をこのステージに\n連れてきてくれたんだ。,把我带到了这个舞台上。
adv_dear_hrnm_017.txt,74,2,1,あなたがファンのみんなを、\nこのステージまで連れてきてくれた。,你也把粉丝们带到了这个舞台。
adv_dear_hrnm_017.txt,107,2,1,だから、トップアイドルに\nなんてなれなくても――,所以就算成不了顶级偶像——
adv_dear_hrnm_017.txt,129,2,1,『N.I.A』のオーディションを、\nきみと一緒に勝ち抜いて――,和你一起通过『N.I.A』选拔——
adv_dear_hrnm_017.txt,157,2,1,だから、姫崎さんも、\n約束してくれますか――,所以姬崎小姐也和我约定好吗——
adv_dear_hrnm_019.txt,33,2,1,誰のパフォーマンスが\n優れていたかは――,谁的表演更出色——
adv_dear_hrnm_019.txt,44,2,1,お前は、私が名を覚えるに\n相応しいアイドルだ。,你是值得我记住名字的偶像。
adv_dear_hrnm_019.txt,156,2,1,これまで応援してくれた、\nファンの皆さんに――,向一直支持你的——
adv_dear_hski_001.txt,176,2,1,そんな弱気なことを\n考えてるっていうの！？,居然会有这么懦弱的想法！？
adv_dear_hski_001.txt,203,2,1,絶対に負けたくないことで、\n負けちゃうの！,绝对会败在最不想认输的事情上！
adv_dear_hski_001.txt,257,2,1,あなた、わたしの\n役に立てるって言ったわよね？,你说过，能帮到我的对吧？
adv_dear_hski_001.txt,292,2,1,わたしはあの子の、\nお姉ちゃんなんだから！,因为我是那孩子的姐姐啊！
adv_dear_hski_005.txt,382,2,1,ぜんぜん釣り合ってないよ。いつも、\nあたしばっかり……色々、もらってる。,根本没法比啦。总是我……单方面接受你的好。
adv_dear_hski_007.txt,238,2,1,帰ったらシャワーを浴びて、\nストレッチをして、食事をして。,回去洗澡、做拉伸、吃饭。
adv_dear_hski_008.txt,34,2,1,いつも言ってるけど、わたしに\n付き添うのは放課後からでいいのよ。,虽然我常说，陪我从放学后开始就行啦。
adv_dear_hski_008.txt,40,2,1,咲季さんに、1秒たりとも無駄な時間を\n使わせるわけにはいきませんから。,因为不能让咲季小姐浪费哪怕一秒钟的时间。
adv_dear_hski_008.txt,52,2,1,プロデューサーとの付き合いも、\nそれなりに長くなってきたもの。,和制作人共事也有些时日了嘛。
adv_dear_hski_008.txt,60,2,1,最近、焦りが強くなって\nいるように見えます。,最近感觉您焦躁情绪越来越明显了。
adv_dear_hski_008.txt,65,2,1,焦りもするわ。佑芽との次の勝負が\n近づいてきているんだもの。,当然会焦虑啊。和佑芽的下一场较量就快到了。
adv_dear_hski_008.txt,67,2,1,なのにわたしは……\nちっとも成長できていないんだもの。,可是我...却一点都没能成长...
adv_dear_hski_008.txt,76,2,1,わたしが佑芽をサポートするのを\nやめれば勝てる。なんて言わないでよ？,"别说什么""只要停止支援佑芽就能赢""之类的话！"
adv_dear_hski_008.txt,80,2,1,咲季さんは、\n妹に勝ちたいと言いました。,您说过想战胜妹妹。
adv_dear_hski_008.txt,87,2,1,咲季さんにとって『妹に勝つ』とは\nどういうことでしょう？,"对您而言""战胜妹妹""意味着什么？"
adv_dear_hski_008.txt,90,2,1,なにをもって勝ちとするのか、\n聞かせてください。,请告诉我，要以什么标准来判定胜利。
adv_dear_hski_008.txt,94,2,1,逆に聞くけど、プロデューサーに\nとっての『勝ち』ってなに？,"我倒要反问，对制作人来说的""胜利""是什么？"
adv_dear_hski_008.txt,96,2,1,咲季さんを\n無敵のトップアイドルにすることです。,将咲季小姐培养成无敌的顶级偶像。
adv_dear_hski_008.txt,98,2,1,それをもって『花海さんに勝った』\nことになると考えています。,"我认为这样就可以说是""战胜了花海小姐""。"
adv_dear_hski_008.txt,101,2,1,最終的にわたしが一番に\nなればいい……って、こと？,只要最后我能成为第一就行...是这样吗？
adv_dear_hski_008.txt,108,2,1,途中で一度くらい負けたって\n構わないってこと？,中途输个一两次也无所谓？
adv_dear_hski_008.txt,117,2,1,わたしが勝つ手助けをするって\n言ったじゃないっ！,你不是说要帮我获胜的吗！
adv_dear_hski_008.txt,122,2,1,あなたはすでに最高の環境で、\n最高の練習をしている。,您已经拥有最好的环境，进行着最严格的训练。
adv_dear_hski_008.txt,123,2,1,これ以上ないほどストイックに、\nトップアイドルへの道を歩いている。,正以近乎苛刻的方式，走在成为顶级偶像的路上。
adv_dear_hski_008.txt,127,2,1,成長しています。歩みは遅くとも、\n一歩一歩確実に。,您在成长。虽然步伐缓慢，但每一步都很扎实。
adv_dear_hski_008.txt,129,2,1,何度も言わせないで！\nそれじゃちっとも足りないの！,别让我说这么多遍！这样根本不够啊！
adv_dear_hski_008.txt,134,2,1,わたしはもう、アイドルとしても――\n佑芽に抜かれてるんだから！！,作为偶像我已经...已经被佑芽超越了！！
adv_dear_hski_008.txt,142,2,1,このままだと\n次の勝負で負けちゃうの！,这样下去下次比赛会输的！
adv_dear_hski_009.txt,284,2,1,1つだけ\n言えることがあるとするなら。,如果一定要说一个理由的话。
adv_dear_hski_010-01.txt,6,2,1,ねぇプロデューサー。いつの間に、\nうちの両親と仲良くなったの？,制作人，你什么时候和我父母变得这么要好了？
adv_dear_hski_010-01.txt,43,2,1,あなたも一枚かんでいるわね、\nプロデューサー。,制作人你也参与其中了吧？
adv_dear_hski_010-01.txt,45,2,1,咲季さんのプロデュースに必要だと\n思いましたので。,因为觉得这对咲季小姐的培育很有必要。
adv_dear_hski_010.txt,267,2,1,みんなから遠巻きにされているなんて、\nありえないもの！,怎么可能被大家敬而远之呢！
adv_dear_hski_010.txt,355,2,1,妹を嘘つきにするわけには、\nいかないじゃない？,总不能让我妹妹变成说谎精吧？
adv_dear_hski_010.txt,363,2,1,それで『世界一のアイドルになる』\nですか。,所以才要『成为世界第一的偶像』啊。
adv_dear_hski_010.txt,400,2,1,さっき泣きながら復讐を誓って\nいたのは誰でしたっけ？,刚才哭着发誓要复仇的是谁来着？
adv_dear_hski_011.txt,20,2,1,トップアイドルになるために、\n必要なものがわかりますか？,你知道成为顶级偶像需要什么吗？
adv_dear_hski_011.txt,173,2,1,佑芽！！　どちらがより\nたくさんのファン投票を獲得するか！,佑芽！
adv_dear_hski_012.txt,89,2,1,ん～、さらなるファン投票数を\n獲得するために……,嗯~为了获得更多粉丝投票...
adv_dear_hski_012.txt,259,2,1,アイドルとして完全無欠に近い\nメンタリティを持つ咲季さんの、,作为偶像近乎完美的咲季小姐，
adv_dear_hski_013.txt,68,2,1,何度でも、出せるように。\nいいえ……それじゃ足りない。,不......这样还不够。
adv_dear_hski_013.txt,159,2,1,ふむふむ～、わたしのライバルに\nなりそうな強敵は――,嗯哼～看来能成为我对手的强敌——
adv_dear_hski_014.txt,337,2,1,そっ。ふーん……あなたは、\nいいアイドルになりそうだし。,
adv_dear_hski_014.txt,366,2,1,……なぁに？　そんなに睨んで。\n怖いじゃない。,
adv_dear_hski_015.txt,81,2,1,ファンは外付けの筋肉だって\nあなたは言ってたけど。,你说过粉丝是外挂的肌肉…
adv_dear_hski_020.txt,251,2,1,いいから聞かせて。絶対に負けられない\n勝負に負けて――,少废话听着。在绝对不能输的较量中败北——
adv_dear_hume_007.txt,180,2,1,アイドル活動が制限されることもある\nって説明を受けたでしょう？,偶像活动可能会受到限制？
adv_dear_hume_007.txt,328,2,1,あたしも、そう思う。もしも\nお姉ちゃんがいなかったら――,我一定会——
adv_dear_hume_008.txt,115,2,1,はい！　色々色々……\n説明してくださいましたけど。,是！
adv_dear_hume_008.txt,166,2,1,わかってきたみたいですね！　\nプロデューサーさん！,制作人先生终于开始明白了吧！
adv_dear_hume_008.txt,234,2,1,本日のミーティングは、\nここまでとしましょうか。,今天的会议就到此为止吧。
adv_dear_hume_008.txt,241,2,1,あたしをここまで連れてきてくれて、\nありがとうございました。,谢谢你一路带我走到这里。
adv_dear_hume_008.txt,279,2,1,最高のスタートダッシュを\n決められたんです！,成功实现了最完美的起跑！
adv_dear_hume_010.txt,171,2,1,咲季さんは、様々な競技で\n優秀な成果を上げてきましたが。,咲季小姐虽然在各项赛事中都取得了优异成绩。
adv_dear_hume_010.txt,174,2,1,決して不敗の選手では\nありませんでした。,但她从来都不是不败的选手。
adv_dear_hume_010.txt,177,2,1,そう、ですね。上には上がいて……\nときには負けることもあって。,是呢。人外有人...有时候也会输的。
adv_dear_hume_010.txt,184,2,1,それでも、あたしにとっては、\nお姉ちゃんが一番なんです。,但对我来说，姐姐永远是最棒的！
adv_dear_hume_010.txt,186,2,1,あたしは一度も勝てませんでしたし、\nうまく言えませんけど……,虽然我一次都没赢过她，可能表达得不好...
adv_dear_hume_010.txt,201,2,1,妹に負けた程度で、\n咲季さんが無敵でなくなるとでも？,难道就因为输给妹妹一次，咲季小姐就不无敌了吗？
adv_dear_hume_010.txt,210,2,1,そう……そうですよね。なんでこんな\nバカなこと、一瞬でも考えたんだろう。,对...对啊。我怎么会冒出这么傻的念头...
adv_dear_hume_010.txt,218,2,1,お互い様です。とてつもない強敵だと\n認識していたはずなのに……,彼此彼此。明明知道是强敌...
adv_dear_hume_010.txt,224,2,1,昨日のお姉ちゃん、\nすっっっごかったですよね！！,昨天的姐姐超级——厉害的！！
adv_dear_hume_010.txt,229,2,1,アイドルとしての能力――数値では、\nすべてこちらが上回っていました。,作为偶像的各项能力数值...明明都是我们占优。
adv_dear_hume_010.txt,233,2,1,でも勝てませんでした！\n理屈じゃないんですよ！　きっと！,可我们还是输了！这根本不是数据能解释的！
adv_dear_hume_010.txt,238,2,1,数値化できないもの……覚悟、想い、\n時の運……きっとそれだけではない。,无法量化的东西...觉悟、心意、临场发挥...肯定不止这些。
adv_dear_hume_010.txt,241,2,1,膨大な諸々を、咲季さんは積み上げ\n続けている。きっといまこの時も。,咲季小姐一直在积累着数不清的东西。现在肯定也是。
adv_dear_hume_010.txt,244,2,1,それが……お姉ちゃんの、\n力の源なんですね。,那就是...姐姐的力量源泉吧。
adv_dear_hume_010.txt,246,2,1,そうであるならば、数値化できないモノ\nで劣っている我々は如何にして勝つか。,既然如此，在无形之物上处于劣势的我们该如何取胜？
adv_dear_hume_010.txt,248,2,1,わかりません！　お姉ちゃんの真似を\nすればいいんでしょうか？,不知道！是不是模仿姐姐就好了？
adv_dear_hume_010.txt,256,2,1,そうはいっても、目に見えないものを\n鍛えるのは難しい。,话虽如此，锻炼看不见的东西太难了。
adv_dear_hume_010.txt,260,2,1,む～、『想い』には\n筋肉がないですもんね。,"唔～""心意""又没有肌肉可以练。"
adv_dear_hume_010.txt,264,2,1,……ま、まあ、そんな感じです。\nですから我々は、勝つために――,...差、差不多就是这样。所以我们要取胜的话——
adv_dear_hume_010.txt,265,2,1,ひたすら目に見える\n数値を積み上げましょう。,就拼命提升看得见的数值吧。
adv_dear_hume_010.txt,273,2,1,そう。なにせ佑芽さんは、まだまだ\nまだまだ数値を伸ばせますから。,没错。毕竟佑芽你的数值还有很大提升空间。
adv_dear_hume_010.txt,274,2,1,無敵の咲季さんを、圧倒的な数値で\nすり潰してやりましょう！,就用绝对碾压的数值，击溃无敌的咲季小姐！
adv_dear_hume_010.txt,280,2,1,あははっ――\nすっごく単純な作戦ですね。,哈哈——这战术也太简单粗暴了吧。
adv_dear_hume_010.txt,286,2,1,あたしもそう思います！　難しいことを\n言われても、絶対できませんから！,我也这么想！说太复杂的话我肯定做不到！
adv_dear_hume_010.txt,292,2,1,では、さらにシンプルな最終目標を。\n花海佑芽さん。あなたには――,那就说个更简单的终极目标。花海佑芽——
adv_dear_hume_010.txt,293,2,1,最高の歌唱力、最高のダンス、\n最高の美貌で、勝つべくして勝つ。,你要以最强的唱功、最强的舞技、最美的容貌，赢得理所当然的胜利。
adv_dear_hume_010.txt,296,2,1,そんな常勝不敗のトップアイドルに\nなってもらいます！,成为真正战无不胜的顶级偶像！
adv_dear_hume_010.txt,319,2,1,この花海佑芽！　\nご期待に応えてみせますっ！,我花海佑芽！绝不会辜负您的期待！
adv_dear_hume_012.txt,152,3,2,中等部ナンバーワンユニットだった、\n『SyngUp!』の元リーダー\nでもあります。,她曾经还是中等部最强组合\n『SyngUp!』的队长。
adv_dear_hume_014.txt,121,2,1,もちろん数日中にライブがない方の\nほうが多いので。,当然考虑到多数人近期没有演唱会安排，
adv_dear_hume_014.txt,126,2,1,えっと……あのあの、\nプロデューサーさん？,那个......制作人先生？
adv_dear_hume_014.txt,183,2,1,そのためなら、\nどんな手段でも使います。……もしも。,为此我会不择手段......假如。
adv_dear_hume_015.txt,144,2,1,佑芽さんを彼女に鍛えてもらおうと\n思いまして。,我想请她来训练佑芽小姐。
adv_dear_hume_016.txt,161,2,1,……気が向いたらで、\nいいんだけど、さ。,......等你有空的时候...
adv_dear_hume_019.txt,107,2,1,お姉ちゃん！　あたし勝ったよ！！　\nだから……だから――――,姐姐！
adv_dear_hume_020.txt,31,2,1,花海佑芽がブレイクスルーを\n果たすには――,要让花海佑芽实现突破——
adv_dear_hume_020.txt,114,2,1,さらなるブレイクスルーを\n実現することでした。,实现更进一步的突破。
adv_dear_jsna_001.txt,282,2,1,学園一のアイドル、\nなんて呼ばれている。,被称作学园第一偶像。
adv_dear_jsna_001.txt,347,2,1,最後に、もう一度だけ、\n信じてみたくなったの。,最后...想再试着相信一次。
adv_dear_jsna_004.txt,88,2,1,へえ……どんなコメントが\n届いているのかしら。,哦……都是些什么留言呢？
adv_dear_jsna_004.txt,169,2,1,学園を背負って立つアイドルに\nなってくれることをね。,成为肩负学园未来的偶像。
adv_dear_jsna_005.txt,28,2,1,あなた、よくもあんな不意打ちを\nしてくれたわね……！,你居然敢这样突然袭击我...！
adv_dear_jsna_005.txt,50,2,1,あなたの意図はわかっている\nつもりよ。けれど……,我明白你的用意。但是...
adv_dear_jsna_005.txt,64,2,1,能力看破の“特技”を\n解説するシーンとか。,"解说""能力看破""这项特技的场景。"
adv_dear_jsna_005.txt,94,2,1,あなたのことは、\nより嫌いになったけれど。,虽然因此更加讨厌你了。
adv_dear_jsna_006.txt,191,2,1,……ファンではないと\n言っているだろう。,......都说了不是粉丝。
