Filename,Line Number,Extracted Text,Formatted Bilingual Text
adv_pevent_001_jsna_school_007.txt,84,糖分は大切なエネルギー源ですが、\n摂りすぎには要注意ですよ！,<r\=糖分は大切なエネルギー源ですが、>糖分是重要的能量来源，</r>\r\n<r\=摂りすぎには要注意ですよ！>但过量摄入需注意哦！</r>
adv_pevent_001_kcna_school_010.txt,12,きみも負けないようにしないと\nいけませんね。,<r\=きみも負けないようにしないと>你也必须加油</r>\r\n<r\=いけませんね。>努力不输才行呢。</r>
adv_pevent_001_shro_school_004.txt,11,自分の意見をしっかり言える人ですが、\n悩みがないわけではないと思います。\n,<r\=自分の意見をしっかり言える人ですが、>虽然是个能明确表达自己意见的人，</r>\r\n<r\=悩みがないわけではないと思います。>但我想也并非没有烦恼。</r>
adv_pevent_001_shro_school_004.txt,62,実際、悩みの原因は\n様々ですからね。\n,<r\=実際、悩みの原因は>实际上，烦恼的原因是</r>\r\n<r\=様々ですからね。>多种多样的。</r>
adv_pevent_001_ssmk_activity_019.txt,5,清夏さんは海外の言語を\n喋ることはできますか？,<r\=清夏さんは海外の言語を>清夏小姐会说</r>\r\n<r\=喋ることはできますか？>外国的语言吗？</r>
adv_pevent_001_ttmr_school_005.txt,5,1たす1は2じゃなくて10だ、という\n比喩がある。,<r\=1たす1は2じゃなくて10だ、という>有个比喻说1加1，不等于2</r>\r\n<r\=比喩がある。>而是等于10。</r>
adv_pevent_001_ttmr_school_005.txt,9,ふたりで協力することで、何倍もの\n成果を上げられるという意味だな。,<r\=ふたりで協力することで、何倍もの>两人通力合作，就能取得</r>\r\n<r\=成果を上げられるという意味だな。>数倍的成果——是这个意思吧。</r>
adv_pevent_001_ttmr_school_005.txt,10,ところが数学の世界でも、\n実際に1+1\=10が成り立つことがある。,<r\=ところが数学の世界でも、>然而在数学的世界里，</r>\r\n<r\=実際に1+1\=10が成り立つことがある。>实际上也存在1+1=10成立的情况。</r>
adv_pevent_001_ttmr_school_005.txt,11,月村、1+1\=10が成り立つのは\nどんなときだ？,<r\=月村、1+1\=10が成り立つのは>月村，1+1=10成立的时候</r>\r\n<r\=どんなときだ？>是什么时候呢？</r>
adv_pevent_001_ttmr_school_005.txt,12,（どんなときって……漫画でしか\n　知らないんだけど）,<r\=（どんなときって……漫画でしか>（什么时候呢……我只有在漫画里</r>\r\n<r\=　知らないんだけど）>　才知道）</r>
adv_pevent_001_ttmr_school_005.txt,20,（プロデューサーが言ってたっけ？\n　思い出せ、思い出せ……）,<r\=（プロデューサーが言ってたっけ？>（制作人说过吗？</r>\r\n<r\=　思い出せ、思い出せ……）>　快想起来，快想起来……）</r>
adv_pevent_001_ttmr_school_005.txt,32,2進数は0と1だけで全ての数字を\n表すから、1の次は10になるんだ。,<r\=2進数は0と1だけで全ての数字を>二进制只用0和1来表示所有数字，</r>\r\n<r\=表すから、1の次は10になるんだ。>所以1之后就是10。</r>
adv_pevent_001_ttmr_school_005.txt,33,まあ読み方は「いちぜろ」だから、\n「じゅう」とは別の数字なんだが。,<r\=まあ読み方は「いちぜろ」だから、>嘛，读法是「一零」，所以</r>\r\n<r\=「じゅう」とは別の数字なんだが。>和「十」是不同的数字。</r>
adv_pevent_001_ttmr_school_005.txt,34,（……10じゃないってこと！？\nなにこの問題！？）,<r\=（……10じゃないってこと！？>（……难道不是10吗！？</r>\r\n<r\=なにこの問題！？）>这到底是什么题目啊！？）</r>
adv_pevent_001_ttmr_school_005.txt,45,（でもプロデューサーのお陰で、\n　間違えずにすんだな……）,<r\=（でもプロデューサーのお陰で、>（不过多亏了制作人，</r>\r\n<r\=　間違えずにすんだな……）>　才没有出错……）</r>
adv_pevent_001_ttmr_school_005.txt,48,進数という考えに至ったのは\nいいが、それは普通の数だ。,<r\=進数という考えに至ったのは>虽然想到了进制数的概念</r>\r\n<r\=いいが、それは普通の数だ。>但那就是普通的数啊。</r>
adv_pevent_001_ttmr_school_005.txt,50,答えは2進数。\nこれは数字を0と1の2つで表す。,<r\=答えは2進数。>答案是二进制数。</r>\r\n<r\=これは数字を0と1の2つで表す。>这是用0和1两个数字来表示的。</r>
adv_pevent_001_ttmr_school_005.txt,51,10進数は0から9までの10個の\n数字を使う、というわけだ。,<r\=10進数は0から9までの10個の>十进制就是使用0到9这10个</r>\r\n<r\=数字を使う、というわけだ。>数字，道理就在于此。</r>
adv_pevent_001_ttmr_school_005.txt,52,（……アイドルの実力には\n　関係ないよね）,<r\=（……アイドルの実力には>（……和偶像的实力</r>\r\n<r\=　関係ないよね）>　无关吧）</r>
adv_pevent_001_ttmr_school_005.txt,59,（というか、なんで2進数だと\n　そうなるの……？）,<r\=（というか、なんで2進数だと>（或者说，为什么用二进制的话</r>\r\n<r\=　そうなるの……？）>　就会变成这样……？）</r>
adv_pevent_001_ttmr_school_005.txt,64,……ん？　まあいい。\n答えは2進数だ。,<r\=……ん？　まあいい。>……嗯？算了。</r>\r\n<r\=答えは2進数だ。>答案是二进制数。</r>
adv_pevent_001_ttmr_school_005.txt,66,2進数は1と0だけで数字を表す。\nだから1の次は10になるんだ。,<r\=2進数は1と0だけで数字を表す。>二进制只用1和0来表示数字。</r>\r\n<r\=だから1の次は10になるんだ。>所以1之后就是10了。</r>
adv_pevent_001_ttmr_school_005.txt,67,ところで聞き間違いかもしれないが、\n今、なんて答えた？,<r\=ところで聞き間違いかもしれないが、>不过可能是我听错了，</r>\r\n<r\=今、なんて答えた？>你刚才回答了什么？</r>
adv_pevent_002_fktn_sales_2-003-02.txt,9,今日は、天川観光大使就任イベントに\n登壇していただきます。,<r\=今日は、天川観光大使就任イベントに>今天，在天川观光大使</r>\r\n<r\=登壇していただきます。>就职活动上登台致辞。</r>
adv_pevent_002_hrnm_sales_3-001-02.txt,15,いいですね、イメージビデオの撮影中も\n今のように自然に過ごしてください。,<r\=いいですね、イメージビデオの撮影中も>很好啊，在拍摄形象视频期间也</r>\r\n<r\=今のように自然に過ごしてください。>请像现在这样保持自然的状态。</r>
adv_pevent_002_hrnm_sales_3-001-02.txt,31,いいね、地元をのんびり歩くとき\nみたいで気持ちよさそう。,<r\=いいね、地元をのんびり歩くとき>真不错，在老家悠闲散步的时候</r>\r\n<r\=みたいで気持ちよさそう。>看起来心情很舒畅的样子。</r>
adv_pevent_002_hrnm_sales_3-001-02.txt,44,楽しそうだね、四つ葉のクローバーとか\nもしかしたら見つけられるかも。,<r\=楽しそうだね、四つ葉のクローバーとか>看起来好开心啊，像是四叶草什么的</r>\r\n<r\=もしかしたら見つけられるかも。>说不定能找到呢。</r>
adv_pevent_002_hume_sales_4-005-02.txt,5,今日は、動画サイトの\nゲーム番組の撮影ですよねっ！,<r\=今日は、動画サイトの>今天是，要拍摄视频网站的</r>\r\n<r\=ゲーム番組の撮影ですよねっ！>游戏节目对吧！</r>
adv_pevent_002_hume_sales_4-005-02.txt,23,力いっぱいパンチすればいいんですね！\nやってみます！,<r\=力いっぱいパンチすればいいんですね！>只要全力出拳就可以了吧！</r>\r\n<r\=やってみます！>让我试试看！</r>
adv_pevent_002_hume_sales_4-005-02.txt,36,実際に戦う方が好きですけど、\nゲームでやるのも面白そうですねっ！,<r\=実際に戦う方が好きですけど、>虽然我更喜欢实际战斗，</r>\r\n<r\=ゲームでやるのも面白そうですねっ！>但用游戏形式进行似乎也很有趣呢！</r>
adv_pevent_002_hume_sales_4-005-02.txt,51,普通のバスケみたいにシュート\nするんだ～これならできそうです！,<r\=普通のバスケみたいにシュート>就像普通篮球那样投篮</r>\r\n<r\=するんだ～これならできそうです！>的话～这样应该能做到吧！</r>
adv_pevent_002_shro_sales_2-003-02.txt,9,今日は、天川観光大使就任イベントに\n登壇していただきます。,<r\=今日は、天川観光大使就任イベントに>今天，在天川观光大使</r>\r\n<r\=登壇していただきます。>就职活动上登台致辞。</r>
adv_pevent_002_shro_sales_2-003-02.txt,17,観光大使就任イベントって、\nなにをしたらいいの？,<r\=観光大使就任イベントって、>观光大使就职活动，</r>\r\n<r\=なにをしたらいいの？>该做些什么好呢？</r>
adv_pstory_001_amao_after-step-1-normal-03.txt,63,ファンの皆さんは自然体の魅力をこそ\n求めていると思います。,<r\=ファンの皆さんは自然体の魅力をこそ>我认为粉丝们真正追求的</r>\r\n<r\=求めていると思います。>正是自然不做作的魅力。</r>
adv_pstory_001_fktn_after-audition-final-failure-01.txt,75,そう覚悟して、\n挑戦しているように見えます。,<r\=そう覚悟して、>看起来你已经做好了这样的觉悟，</r>\r\n<r\=挑戦しているように見えます。>正在迎接挑战。</r>
adv_pstory_001_fktn_after-audition-final-failure-01.txt,86,信頼がなさすぎて、プロデューサー\nとしての自信が揺らぎそうです。,<r\=信頼がなさすぎて、プロデューサー>因为太缺乏信任，作为制作人</r>\r\n<r\=としての自信が揺らぎそうです。>的自信都开始动摇了。</r>
adv_pstory_001_fktn_opening-normal-01.txt,8,まずは、ありのままの実力を\n見せてください。\n,<r\=まずは、ありのままの実力を>首先，请向我展现出</r>\r\n<r\=見せてください。>你真实的实力。</r>
adv_pstory_001_hrnm_after-audition-final-normal-03.txt,73,うん、わかった。私を選んでくれた、\nきみを信じて――,<r\=うん、わかった。私を選んでくれた、>嗯，我知道了。选择了我，</r>\r\n<r\=きみを信じて――>我相信你——</r>
adv_pstory_001_hrnm_after-step-2-normal-03.txt,95,これまでの妹キャラな私のファンを\nイメージしてたから、,<r\=これまでの妹キャラな私のファンを>因为我的粉丝之前一直</r>\r\n<r\=イメージしてたから、>把我设想为妹妹系的角色，</r>
adv_pstory_001_hrnm_ending-normal-04.txt,31,今回は様子を見ていましたが――\nもう少しレッスンを増やしても、,<r\=今回は様子を見ていましたが――>这次我暂时观望了一下——</r>\r\n<r\=もう少しレッスンを増やしても、>即使稍微增加一些课程，</r>
adv_pstory_001_hski_after-audition-mid-normal-03.txt,51,咲季さんが自分で思っているよりも\nずっと……,<r\=咲季さんが自分で思っているよりも>咲季小姐比自己认为的</r>\r\n<r\=ずっと……>还要……</r>
adv_pstory_001_hume_after-audition-mid-normal-03.txt,26,いつも、長くかかるんです。\nなのに、ずいぶん早いなって。,<r\=いつも、長くかかるんです。>平时总是要花很长时间。</r>\r\n<r\=なのに、ずいぶん早いなって。>不过这次倒是挺快的嘛。</r>
adv_pstory_001_hume_ending-true-01.txt,119,あたしを勝てるようにしてくれて、\nありがとうございました！,<r\=あたしを勝てるようにしてくれて、>谢谢你让我能够获胜，</r>\r\n<r\=ありがとうございました！>真的非常感谢！</r>
adv_pstory_001_hume_ending-true-01.txt,133,あたしをプロデュース\nしてくれませんか！？,<r\=あたしをプロデュース>你能来当我的制作人吗</r>\r\n<r\=してくれませんか！？>可以吗！？</r>
adv_pstory_001_kcna_after-audition-mid-normal-03.txt,101,鬼のようなトレーナーの\n指導を耐え忍び……,<r\=鬼のようなトレーナーの>忍受着魔鬼般</r>\r\n<r\=指導を耐え忍び……>教练的指导……</r>
adv_pstory_001_kcna_after-audition-mid-normal-03.txt,105,地獄のようなレッスンを\n続けてきたのですわ……！,<r\=地獄のようなレッスンを>这地狱般的课程</r>\r\n<r\=続けてきたのですわ……！>我可是坚持至今了呢……！</r>
adv_pstory_001_kcna_after-audition-mid-normal-03.txt,110,そ、それを言わないで\nくださいませぇ！,<r\=そ、それを言わないで>请、请不要说那个</r>\r\n<r\=くださいませぇ！>求求您了！</r>
adv_pstory_001_kcna_after-audition-mid-normal-03.txt,117,もちろん、わかっていますよ。\n本当に頑張りましたね。,<r\=もちろん、わかっていますよ。>当然，我明白的。</r>\r\n<r\=本当に頑張りましたね。>真的很努力了呢。</r>
adv_pstory_001_kllj_after-audition-mid-normal-04.txt,15,えっ？　……えええっ！？\nほ、本当ですか……！？,<r\=えっ？　……えええっ！？>哎？……哎哎哎！？</r>\r\n<r\=ほ、本当ですか……！？>真、真的吗……！？</r>
adv_pstory_001_kllj_ending-normal-01.txt,15,……てっきり疲れ切って\nいるかと思いましたが。,<r\=……てっきり疲れ切って>……本以为肯定已经</r>\r\n<r\=いるかと思いましたが。>疲惫不堪了呢。</r>
adv_pstory_001_kllj_ending-normal-01.txt,20,……えへへ。もう動けないくらい\nへとへとなんですけど……,<r\=……えへへ。もう動けないくらい>……嘿嘿……已经累到动不了了</r>\r\n<r\=へとへとなんですけど……>精疲力尽了呢……</r>
adv_pstory_001_kllj_ending-true-01.txt,58,センパイが、\n頑張り方を、教えてくれました。,<r\=センパイが、>前辈，</r>\r\n<r\=頑張り方を、教えてくれました。>教会了我努力的方法。</r>
adv_pstory_001_shro_ending-normal-01.txt,45,顔色もごまかせないほど\n悪くなっていました。,<r\=顔色もごまかせないほど>连脸色都差到</r>\r\n<r\=悪くなっていました。>无法掩饰的程度了。</r>
adv_pstory_001_shro_ending-normal-01.txt,73,このライブのオーディションに\n合格したとき。,<r\=このライブのオーディションに>通过这场现场演出的选拔</r>\r\n<r\=合格したとき。>时。</r>
adv_pstory_001_shro_ending-normal-01.txt,74,うかつに褒めたせいで、篠澤さんの\nやる気を落としてしまいました。,<r\=うかつに褒めたせいで、篠澤さんの>因为我不慎的夸奖，</r>\r\n<r\=やる気を落としてしまいました。>反而打击了篠泽同学的积极性。</r>
adv_pstory_001_ssmk_before-audition-final-normal-01.txt,33,うーん、やっぱりPっちには\nバレるんだよね～。,<r\=うーん、やっぱりPっちには>嗯～果然还是会被P发现啊～</r>\r\n<r\=バレるんだよね～。>完全瞒不过呢～。</r>
adv_pstory_001_ssmk_opening-true-01.txt,31,これからもちゃんと\nあたしのこと見ててよねっ！\n,<r\=これからもちゃんと>从今以后也要好好</r>\r\n<r\=あたしのこと見ててよねっ！>看着人家哦！</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,16,いままでにないくらい、\n強い手ごたえがあった。,<r\=いままでにないくらい、>这是迄今为止从未有过的，</r>\r\n<r\=強い手ごたえがあった。>强烈的反馈感。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,24,だけど……これで\n満足するわけにはいかない。,<r\=だけど……これで>可是……这样</r>\r\n<r\=満足するわけにはいかない。>可无法让我满足。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,31,あなたはトップアイドルに\nなるのだから。,<r\=あなたはトップアイドルに>你可是要成为</r>\r\n<r\=なるのだから。>顶级偶像的人。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,39,というわけで、\n手早く反省会を済ませましょう。,<r\=というわけで、>既然如此，</r>\r\n<r\=手早く反省会を済ませましょう。>就让我们速战速决完成总结会吧。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,42,最高のライブにするために、\n準備をしよう！,<r\=最高のライブにするために、>为了打造最棒的现场演出，</r>\r\n<r\=準備をしよう！>一起准备吧！</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,60,？　いいけど……\nなにをするんですか？,<r\=？　いいけど……>？可以是可以……</r>\r\n<r\=なにをするんですか？>要做什么呢？</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,71,べ、別にいいです、そんなの！\n時間の無駄です！,<r\=べ、別にいいです、そんなの！>才、才不是呢，那种事情！</r>\r\n<r\=時間の無駄です！>真是浪费时间！</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,76,そうはいきません。良い成果を\n褒めるのは重要なことです。,<r\=そうはいきません。良い成果を>那可不行。表扬好的成果</r>\r\n<r\=褒めるのは重要なことです。>是很重要的事情。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,80,その決まり文句を言えば、私が素直に\n言うことを聞くと思ってませんか？,<r\=その決まり文句を言えば、私が素直に>您觉得只要说出那句老套的话</r>\r\n<r\=言うことを聞くと思ってませんか？>我就会乖乖听话吗？</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,83,はぁ……こんな会話をしている\n時間こそが無駄ですね。,<r\=はぁ……こんな会話をしている>唉……进行这种对话</r>\r\n<r\=時間こそが無駄ですね。>的时间才是浪费啊。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,97,そのつもりです。これから私たちは、\n何度も何度も……,<r\=そのつもりです。これから私たちは、>正是如此打算的。从今往后，我们还会</r>\r\n<r\=何度も何度も……>一次又一次地……</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,102,成功を重ねて、\n上に行くんですから！,<r\=成功を重ねて、>正因为不断累积成功，</r>\r\n<r\=上に行くんですから！>才能向上攀登啊！</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,106,というわけで、お祝いの時間は\n早々に切り上げましょう。,<r\=というわけで、お祝いの時間は>既然如此，庆祝的时间就</r>\r\n<r\=早々に切り上げましょう。>趁早结束吧。</r>
adv_pstory_001_ttmr_after-audition-final-normal-01.txt,109,今日の映像を見せますので、\n本番のライブまでに修正を。,<r\=今日の映像を見せますので、>今天在影像中看到的，</r>\r\n<r\=本番のライブまでに修正を。>请务必在正式演唱会前修正。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-02.txt,64,へたくそな慰めの言葉を、\n口にしなくてすむように。,<r\=へたくそな慰めの言葉を、>那些笨拙的安慰话语，</r>\r\n<r\=口にしなくてすむように。>不必说出口。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,32,月村さんは中等部では\nトップクラスのアイドルでした。,<r\=月村さんは中等部では>月村同学在初中部时是</r>\r\n<r\=トップクラスのアイドルでした。>顶尖的偶像。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,35,しかし高等部ではそうではない。\n……ということでしょう。,<r\=しかし高等部ではそうではない。>但在高中部并非如此。</r>\r\n<r\=……ということでしょう。>……应该就是这么回事吧。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,39,わかってはいたけど……\n簡単じゃないってことか。,<r\=わかってはいたけど……>虽然心里明白……</r>\r\n<r\=簡単じゃないってことか。>但事情似乎并不简单啊。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,45,いいね。そのくらいじゃないと\n張り合いないよ。,<r\=いいね。そのくらいじゃないと>不错。不这样的话</r>\r\n<r\=張り合いないよ。>就没意思了。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,63,は？　……私にとっては、\nこれでもできすぎってこと？,<r\=は？　……私にとっては、>哈？……对我来说，</r>\r\n<r\=これでもできすぎってこと？>这样都算太过了吗？</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,65,いまの月村さんは、中等部時代よりも\n低い実力しか発揮できていない。,<r\=いまの月村さんは、中等部時代よりも>现在的月村同学，比起中等部时代</r>\r\n<r\=低い実力しか発揮できていない。>只能发挥出更低的实力。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,66,高等部では通用しないと思っています。\nこのままでは。,<r\=高等部では通用しないと思っています。>我觉得在高等部是行不通的。</r>\r\n<r\=このままでは。>这样下去的话。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,71,はっきり言うね。\n……腹が立つけど、私も同感。,<r\=はっきり言うね。>我就直说了。</r>\r\n<r\=……腹が立つけど、私も同感。>……虽然很火大，但我也有同感。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,82,いまのままで通用しないなら、\n成長するだけだから。,<r\=いまのままで通用しないなら、>如果现在的做法行不通，</r>\r\n<r\=成長するだけだから。>那就继续成长吧。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,96,私はトップアイドルを\n目指してるんだから。,<r\=私はトップアイドルを>我可是以成为顶级偶像</r>\r\n<r\=目指してるんだから。>为目标在努力的啊。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,102,当然のように、1位を\n取り続けなくちゃならないんだ。,<r\=当然のように、1位を>必须像理所当然一样，</r>\r\n<r\=取り続けなくちゃならないんだ。>一直保持第一位。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,106,……すごく悔しい。\n自分がまだまだって、思い知った。,<r\=……すごく悔しい。>……真是非常不甘心。</r>\r\n<r\=自分がまだまだって、思い知った。>深刻认识到自己还远远不够。</r>
adv_pstory_001_ttmr_ending-normal-02.txt,16,気に入ってくれたようで、\n安心しました。,<r\=気に入ってくれたようで、>看来你喜欢，</r>\r\n<r\=安心しました。>我就放心了。</r>
adv_pstory_002_cmmn_world-explanation.txt,43,きみならきっと\nそう言うだろうと思いました。,<r\=きみならきっと>我就知道如果是你</r>\r\n<r\=そう言うだろうと思いました。>一定会这么说。</r>
adv_pstory_002_cmmn_world-explanation.txt,50,そうおっしゃいましたが、\n他にも参加資格が必要なのでしょうか？,<r\=そうおっしゃいましたが、>虽然您这么说，</r>\r\n<r\=他にも参加資格が必要なのでしょうか？>但还有其他参加资格需要满足吗？</r>
adv_pstory_002_cmmn_world-explanation.txt,87,その上位3名に入っていなければ\nいけないんです。,<r\=その上位3名に入っていなければ>没有进入前3名</r>\r\n<r\=いけないんです。>是绝对不行的。</r>
adv_pstory_002_cmmn_world-explanation.txt,99,観客の心を動かすパフォーマンスを\n見せるのはもちろんアイドルですが。,<r\=観客の心を動かすパフォーマンスを>能够打动观众心灵的表演</r>\r\n<r\=見せるのはもちろんアイドルですが。>当然是由偶像来呈现的。</r>
adv_pstory_002_fktn_before-audition-b-normal-01.txt,61,こうしてあなたと\n向かい合っていたら……,<r\=こうしてあなたと>像这样与你</r>\r\n<r\=向かい合っていたら……>相对而视的话……</r>
adv_pstory_002_hski_after-audition-mid-failure-01.txt,35,悔しがるタイミングを\nのがしちゃったじゃない！,<r\=悔しがるタイミングを>这不就错过不甘心的</r>\r\n<r\=のがしちゃったじゃない！>最佳时机了吗！</r>
adv_pstory_002_hume_after-audition-final-normal-01.txt,50,思いっきり\n悔しがることができたんです。,<r\=思いっきり>能够尽情地</r>\r\n<r\=悔しがることができたんです。>感到懊悔了。</r>
adv_startup_2024_user-bd-01_jsna-01.txt,19,あなたがアイドルのことを\nよく調べているように――,<r\=あなたがアイドルのことを>正如你对偶像之事</r>\r\n<r\=よく調べているように――>调查得如此详尽——</r>
